SAL_ID,Suburb_Name,SAL_CODE_2021,Population,Median_Age,Median_Rent_Weekly,Median_Income_Weekly,HH_Size,Postcode,Median_House_Price,One_Year_Growth_Pct,School_Count,Commute_Time_Mins,Parks_Count,Rental_Yield_Pct,State
SAL31495,Kawungan,SAL31495,5460,50,340,1148,2.4,4655,659204,3.46,4,48,15,2.68,QLD
SAL31496,Kearneys Spring,SAL31496,9419,35,310,1335,2.4,4350,2342959,6.35,7,34,4,0.69,QLD
SAL31497,Kedron,SAL31497,9907,35,380,2113,2.4,4031,1423953,1.03,6,16,5,1.39,QLD
SAL31498,Kelsey Creek,SAL31498,157,42,215,1937,2.6,4800,1829785,6.33,7,22,4,0.61,QLD
SAL31499,Kelso (Qld),SAL31499,10599,34,300,1626,2.8,4815,1387935,5.85,6,32,13,1.12,QLD
SAL31500,Kelvin Grove,SAL31500,7909,28,400,1670,2.3,4059,605072,-1.78,12,21,10,3.44,QLD
SAL31501,Kelvinhaugh,SAL31501,49,38,165,1375,2.6,4401,1164490,0.39,2,57,17,0.74,QLD
SAL31502,Kemmis,SAL31502,6,60,0,4250,4,4742,589360,3.43,14,45,2,0,QLD
SAL31503,Kenilworth,SAL31503,604,51,320,1187,2.3,4574,562287,5.18,7,36,15,2.96,QLD
SAL31504,Kenmore,SAL31504,9675,40,513,2491,2.8,4069,1786585,6.81,8,42,14,1.49,QLD
SAL31505,Kenmore Hills,SAL31505,2448,47,598,2712,2.9,4069,1207062,4.41,7,39,13,2.58,QLD
SAL31506,Kennedy,SAL31506,136,51,180,850,2.5,4816,1192353,1.8,4,15,6,0.79,QLD
SAL31507,Kensington (Qld),SAL31507,722,47,250,972,2.4,4670,1187235,-0.15,4,46,4,1.09,QLD
SAL31508,Kensington Grove,SAL31508,2050,37,368,2042,3,4341,1270644,5.6,12,39,3,1.51,QLD
SAL31509,Kents Lagoon,SAL31509,60,44,270,2083,2.5,4309,1161414,0.07,5,30,12,1.21,QLD
SAL31510,Kents Pocket,SAL31510,21,55,0,1125,2.3,4310,730881,4.95,14,43,3,0,QLD
SAL31511,Kentville,SAL31511,108,48,330,2028,2.6,4341,1655933,-0.19,9,56,17,1.04,QLD
SAL31512,Keperra,SAL31512,7014,38,400,1652,2.4,4054,1990309,-1.09,5,38,9,1.05,QLD
SAL31513,Kepnock,SAL31513,4501,43,280,1151,2.4,4670,707440,0.51,2,31,4,2.06,QLD
SAL31514,Keppel Sands,SAL31514,374,58,240,931,2,4702,1053958,0.85,5,56,5,1.18,QLD
SAL31515,Keriri Island,SAL31515,261,23,120,933,3.4,4875,2384120,4.47,13,20,5,0.26,QLD
SAL31516,Kerry,SAL31516,306,49,345,1625,2.6,4285,1374820,-0.39,3,28,9,1.3,QLD
SAL31517,Kewarra Beach,SAL31517,6133,43,425,1748,2.5,4879,1899876,7.3,10,40,7,1.16,QLD
SAL31518,Keysland,SAL31518,19,50,150,1874,2.7,4612,1707955,3.54,8,42,15,0.46,QLD
SAL31519,Kholo,SAL31519,374,46,323,2283,2.7,4306,1268447,2.91,10,50,16,1.32,QLD
SAL31520,Khosh Bulduk,SAL31520,60,45,150,2416,2.8,4723,1746735,2.35,10,45,18,0.45,QLD
SAL31521,Kia Ora (Qld),SAL31521,218,50,250,1125,2.5,4570,2382930,3.67,13,41,6,0.55,QLD
SAL31522,Kiamba,SAL31522,191,48,413,1666,2.7,4560,694152,-1.78,2,16,2,3.09,QLD
SAL31523,Kianga (Qld),SAL31523,219,40,250,2187,2.5,4718,2428356,7.9,14,33,13,0.54,QLD
SAL31524,Kidaman Creek,SAL31524,125,51,250,1025,2.1,4574,1103623,3.58,11,42,13,1.18,QLD
SAL31525,Kiels Mountain,SAL31525,714,43,445,2163,3,4559,1312744,-1.65,4,59,12,1.76,QLD
SAL31526,Kilbirnie,SAL31526,68,49,260,1562,2.6,4354,1522660,3.9,5,58,10,0.89,QLD
SAL31527,Kilcoy,SAL31527,1996,38,335,1354,2.6,4515,1615561,2.37,12,35,5,1.08,QLD
SAL31528,Kilcummin,SAL31528,228,32,150,2028,3.3,4721,2203608,-1.76,4,59,14,0.35,QLD
SAL31529,Kilkivan,SAL31529,689,54,200,896,2,4600,2324577,7.24,13,29,11,0.45,QLD
SAL31530,Killaloe,SAL31530,124,54,250,1541,2.3,4877,1475112,-1.89,14,48,2,0.88,QLD
SAL31531,Killarney (Qld),SAL31531,918,57,240,928,2.1,4373,983178,3.78,5,54,11,1.27,QLD
SAL31532,Kilmorey Falls,SAL31532,23,34,100,450,3.4,4465,2435971,7.62,10,17,19,0.21,QLD
SAL31533,Kimberley (Qld),SAL31533,28,52,0,1249,1.7,4873,1719925,0.38,11,15,14,0,QLD
SAL31534,Kin Kin,SAL31534,844,49,300,1254,2.4,4571,1055839,0.54,13,38,8,1.48,QLD
SAL31535,Kin Kora,SAL31535,2396,37,280,1702,2.5,4680,1114101,-2,4,57,9,1.31,QLD
SAL31536,Kinbombi,SAL31536,34,56,75,1875,2.5,4601,949813,-1.34,13,41,18,0.41,QLD
SAL31537,Kinchant Dam,SAL31537,183,41,215,2250,2.7,4741,2436033,-1.55,3,23,2,0.46,QLD
SAL31538,Kincora,SAL31538,71,44,245,1968,2.6,4356,1935062,6.23,1,38,17,0.66,QLD
SAL31539,Kindon,SAL31539,20,32,65,1812,2.6,4390,2249148,6.37,14,31,5,0.15,QLD
SAL31540,King Scrub,SAL31540,363,40,360,2895,3.3,4521,1558213,5.27,4,42,18,1.2,QLD
SAL31541,Kingaham,SAL31541,21,51,0,1375,2,4515,2378266,1.53,9,53,14,0,QLD
SAL31542,Kingaroy,SAL31542,10266,38,260,1244,2.4,4610,1453197,6.21,1,18,11,0.93,QLD
SAL31543,Kings Beach,SAL31543,3042,53,370,1266,1.8,4551,1427328,3.4,7,43,10,1.35,QLD
SAL31544,Kings Creek,SAL31544,55,42,280,2035,2.6,4361,2202417,1.04,3,59,15,0.66,QLD
SAL31545,Kings Siding,SAL31545,15,41,0,2750,3.2,4401,1051238,2.37,8,42,18,0,QLD
SAL31546,Kingsholme,SAL31546,782,36,460,3150,3.7,4208,916704,-1.34,6,51,4,2.61,QLD
SAL31547,Kingsthorpe,SAL31547,2159,35,310,1652,2.8,4400,2200734,7.45,13,43,2,0.73,QLD
SAL31548,Kingston (Qld),SAL31548,10506,32,315,1181,2.9,4114,2046336,4.19,1,58,2,0.8,QLD
SAL31549,Kinka Beach,SAL31549,674,56,298,867,2,4703,500215,5.31,10,43,3,3.1,QLD
SAL31550,Kinkuna,SAL31550,105,48,200,1281,2.2,4670,867747,4.77,5,19,17,1.2,QLD
SAL31551,Kinleymore,SAL31551,69,48,210,774,2.4,4613,1297955,4.68,14,25,10,0.84,QLD
SAL31552,Kinnoul,SAL31552,80,44,145,2036,2.7,4420,1355121,-1.83,12,16,15,0.56,QLD
SAL31553,Kioma,SAL31553,32,25,44,2062,2.9,4498,1572410,3.25,13,18,2,0.15,QLD
SAL31554,Kippa-Ring,SAL31554,9745,43,350,1297,2.5,4021,1845194,6.22,8,24,4,0.99,QLD
SAL31555,Kirknie,SAL31555,70,36,113,1687,3.4,4806,2115930,-1.55,11,53,19,0.28,QLD
SAL31556,Kirkwood,SAL31556,2513,28,350,2313,3.1,4680,1517375,7.56,3,58,2,1.2,QLD
SAL31557,Kirrama,SAL31557,3,46,90,0,3.5,4872,772544,2.24,12,22,12,0.61,QLD
SAL31558,Kirwan,SAL31558,20780,38,325,1673,2.6,4817,2460219,0.9,12,37,6,0.69,QLD
SAL31559,Kitoba,SAL31559,17,46,175,949,2.1,4605,1034633,3.32,4,41,12,0.88,QLD
SAL31560,Kleinton,SAL31560,2205,33,408,2262,3,4352,1582472,6.01,7,37,7,1.34,QLD
SAL31561,Knapp Creek,SAL31561,59,54,200,2035,2.3,4285,2027222,2.75,11,48,8,0.51,QLD
SAL31562,Koah,SAL31562,676,46,288,1553,2.7,4881,2363907,4.45,6,49,14,0.63,QLD
SAL31563,Kobble Creek,SAL31563,654,45,500,2647,2.9,4520,2047963,3,14,31,17,1.27,QLD
SAL31564,Kogan,SAL31564,211,49,240,1021,2.4,4406,1314661,4.31,7,24,4,0.95,QLD
SAL31565,Kokotungo,SAL31565,89,56,250,1792,2.3,4702,1010269,-0.62,13,16,16,1.29,QLD
SAL31566,Kolonga,SAL31566,33,57,270,700,1.7,4671,1816303,-1.61,9,31,9,0.77,QLD
SAL31567,Koombooloomba,SAL31567,0,63,0,1125,2,4872,1422401,-0.63,9,45,17,0,QLD
SAL31568,Koongal,SAL31568,4252,35,260,1320,2.5,4701,1013622,0.86,2,30,18,1.33,QLD
SAL31569,Kooralbyn,SAL31569,1697,53,250,942,2.3,4285,1620113,0.53,3,38,14,0.8,QLD
SAL31570,Kooralgin,SAL31570,47,58,200,933,2.2,4402,2313353,4.15,4,21,4,0.45,QLD
SAL31571,Kooringal (Qld),SAL31571,43,58,0,1124,2.3,4025,897783,2.56,6,33,4,0,QLD
SAL31572,Kooroomool,SAL31572,0,0,0,0,0,4854,2147671,-1.61,5,30,14,0,QLD
SAL31573,Kooroongarra,SAL31573,45,55,0,1624,2,4357,1153936,-1.65,6,47,18,0,QLD
SAL31574,Koumala,SAL31574,772,45,250,1833,2.7,4738,1399084,-1.09,11,50,15,0.93,QLD
SAL31575,Kowanyama,SAL31575,1079,29,115,1132,3.7,4892,970455,1.53,8,59,6,0.62,QLD
SAL31576,Kowguran,SAL31576,62,56,200,1062,2.3,4415,1168689,-1.94,2,24,13,0.89,QLD
SAL31577,Kragra,SAL31577,26,43,0,4499,2.6,4413,732117,2.94,6,57,17,0,QLD
SAL31578,Kulangoor,SAL31578,455,42,250,1333,2.7,4560,2321644,1.61,9,29,7,0.56,QLD
SAL31579,Kulgun,SAL31579,104,41,350,1833,3.2,4309,1882512,3.55,5,57,10,0.97,QLD
SAL31580,Kullogum,SAL31580,120,45,0,1062,2.7,4660,1942020,5.21,1,17,17,0,QLD
SAL31581,Kulpi,SAL31581,77,58,306,1562,2.1,4352,1761862,0.51,13,16,5,0.9,QLD
SAL31582,Kuluin,SAL31582,2700,41,450,1696,2.7,4558,1061340,-0.43,8,57,7,2.2,QLD
SAL31583,Kumbarilla,SAL31583,223,46,241,1057,2.4,4405,950985,0.78,4,56,2,1.32,QLD
SAL31584,Kumbia,SAL31584,301,48,200,919,2.1,4610,546032,-1.98,8,49,9,1.9,QLD
SAL31585,Kunda Park,SAL31585,22,38,302,1124,2.6,4556,1004910,-0.8,13,41,7,1.56,QLD
SAL31586,Kunioon,SAL31586,28,52,170,1375,2.4,4615,1506225,5.51,4,19,4,0.59,QLD
SAL31587,Kunwarara,SAL31587,69,52,270,1812,2.7,4702,1844406,0.23,11,29,15,0.76,QLD
SAL31588,Kuraby,SAL31588,8737,34,400,2136,3.3,4112,1363413,7.94,8,50,3,1.53,QLD
SAL31589,Kuranda,SAL31589,3273,46,260,1284,2.5,4881,1123090,-0.32,9,47,17,1.2,QLD
SAL31590,Kureelpa,SAL31590,968,50,478,1784,2.8,4560,1420313,5.89,5,15,14,1.75,QLD
SAL31591,Kureen,SAL31591,158,49,300,1267,2.3,4885,1782913,5.05,5,26,17,0.87,QLD
SAL31592,Kuridala,SAL31592,38,32,250,1875,1.9,4824,1721433,1.22,2,56,12,0.76,QLD
SAL31593,Kurrimine Beach,SAL31593,742,56,260,946,2,4871,929763,1.31,9,55,12,1.45,QLD
SAL31594,Kurrowah,SAL31594,10,56,192,1624,2,4352,804962,3.64,11,23,17,1.24,QLD
SAL31595,Kurumbul,SAL31595,36,39,280,1875,2.5,4388,2435430,6.52,4,34,11,0.6,QLD
SAL31596,Kurwongbah,SAL31596,1552,42,365,2254,3.2,4503,1882647,1.86,3,44,18,1.01,QLD
SAL31597,Kuttabul,SAL31597,707,46,200,1887,2.7,4741,2269617,-1.39,2,28,13,0.46,QLD
SAL31598,Kybong,SAL31598,363,53,238,1006,2.1,4570,841609,1.74,3,37,6,1.47,QLD
SAL31599,Kynuna,SAL31599,52,31,90,1625,2.1,4823,2293798,0.07,4,43,13,0.2,QLD
SAL31600,Kyoomba,SAL31600,83,48,245,1125,2.6,4380,1250887,7.39,9,56,4,1.02,QLD
SAL31601,Labrador,SAL31601,18643,45,380,1188,2,4215,1137509,4.97,6,49,11,1.74,QLD
SAL31602,Laceys Creek,SAL31602,280,45,295,2523,2.8,4521,799477,-1.49,10,41,17,1.92,QLD
SAL31603,Laglan,SAL31603,21,41,0,2249,2.5,4721,1675033,0.93,5,41,12,0,QLD
SAL31604,Lagoon Pocket,SAL31604,170,38,400,1791,3,4570,1827296,-1.5,13,44,17,1.14,QLD
SAL31605,Laguna Quays,SAL31605,89,53,210,588,1.6,4800,1668451,6.3,9,17,11,0.65,QLD
SAL31606,Laidley,SAL31606,3809,48,300,939,2.3,4341,2374413,7.06,8,26,16,0.66,QLD
SAL31607,Laidley Creek West,SAL31607,143,50,270,1583,2.4,4341,1380432,-0.88,6,45,4,1.02,QLD
SAL31608,Laidley Heights,SAL31608,1429,46,345,1469,2.7,4341,966995,2.4,3,51,11,1.86,QLD
SAL31609,Laidley North,SAL31609,593,27,320,1267,2.8,4341,1055889,7.32,7,41,13,1.58,QLD
SAL31610,Laidley South,SAL31610,293,46,310,1446,2.7,4341,1354378,-0.55,13,38,10,1.19,QLD
SAL31611,Lake Barrine,SAL31611,170,57,350,1562,2.1,4884,1862836,0.92,10,55,2,0.98,QLD
SAL31612,Lake Borumba,SAL31612,12,59,225,1375,2,4570,2066541,1.04,6,54,14,0.57,QLD
SAL31613,Lake Clarendon,SAL31613,294,47,280,1600,2.6,4343,2059048,-1.7,12,25,8,0.71,QLD
SAL31614,Lake Eacham,SAL31614,459,50,200,1375,2.5,4884,1128474,-1.64,11,41,8,0.92,QLD
SAL31615,Lake Macdonald,SAL31615,1352,49,420,1771,2.6,4563,1349326,7.53,14,23,7,1.62,QLD
SAL31616,Lake Manchester,SAL31616,17,44,0,2249,3.2,4306,1189995,3.71,8,30,13,0,QLD
SAL31617,Lake Mary,SAL31617,96,42,750,1468,2.9,4703,2342473,1.07,12,28,5,1.66,QLD
SAL31618,Lake Monduran,SAL31618,0,0,0,0,0,4671,2129618,1.79,6,44,11,0,QLD
SAL31619,Lake Proserpine,SAL31619,6,64,80,1199,1.3,4800,1777623,5.15,14,38,3,0.23,QLD
SAL31620,Lake Tinaroo,SAL31620,3,70,0,575,1,4872,592850,1.67,11,56,5,0,QLD
SAL31621,Lake Wivenhoe,SAL31621,5,49,350,1199,2.5,4311,1396197,0.28,10,27,16,1.3,QLD
SAL31622,Lakefield,SAL31622,21,56,0,1156,1.5,4892,2289055,-0.98,4,47,7,0,QLD
SAL31623,Lakeland,SAL31623,333,34,250,1640,2.5,4871,1903411,5.29,10,23,2,0.68,QLD
SAL31624,Lakes Creek,SAL31624,633,40,250,2027,2.7,4701,2111735,-0.19,12,40,19,0.62,QLD
SAL31625,Lakeside,SAL31625,69,50,225,866,2.6,4621,1742522,-1.3,7,56,9,0.67,QLD
SAL31626,Lamb Island,SAL31626,504,63,240,667,1.7,4184,970949,2.27,7,59,14,1.29,QLD
SAL31627,Lamb Range,SAL31627,7,24,0,2750,4,4870,1315943,-1.6,11,27,17,0,QLD
SAL31628,Lamington (Qld),SAL31628,89,55,326,1781,2.1,4285,1367392,7.65,8,35,2,1.24,QLD
SAL31629,Lammermoor,SAL31629,2551,38,400,2167,2.7,4703,1466325,4.27,2,43,3,1.42,QLD
SAL31630,Landers Shoot,SAL31630,308,45,340,2200,3.1,4555,2400784,-0.47,11,42,15,0.74,QLD
SAL31631,Landsborough (Qld),SAL31631,4446,40,390,1620,2.7,4550,1797776,-0.28,6,38,16,1.13,QLD
SAL31632,Lanefield,SAL31632,97,53,263,1312,2.5,4340,1225527,3.7,14,27,3,1.12,QLD
SAL31633,Langlands,SAL31633,30,40,200,2624,3,4413,1855182,1.57,3,56,14,0.56,QLD
SAL31634,Langlo,SAL31634,34,48,0,1875,2.7,4470,2003174,5.74,8,34,12,0,QLD
SAL31635,Langshaw,SAL31635,167,50,290,1021,2.3,4570,983410,3.46,4,53,11,1.53,QLD
SAL31636,Lannercost,SAL31636,168,45,193,1375,2.5,4850,2307317,2.33,14,21,3,0.43,QLD
SAL31637,Lansdowne (Qld),SAL31637,36,25,75,1375,3,4478,2105438,7.63,4,55,18,0.19,QLD
SAL31638,Lanskey,SAL31638,101,42,188,1906,2.1,4825,2174936,1.91,2,29,4,0.45,QLD
SAL31639,Larapinta (Qld),SAL31639,6,50,0,2250,1.5,4110,1983702,2.01,13,39,5,0,QLD
SAL31640,Laravale,SAL31640,185,46,313,1406,2.5,4285,1753179,4.66,6,49,6,0.93,QLD
SAL31641,Lark Hill,SAL31641,69,44,450,1906,2.7,4306,2229122,6.09,6,27,3,1.05,QLD
SAL31642,Laura (Qld),SAL31642,133,39,120,1666,2.9,4892,2226749,4.26,1,57,5,0.28,QLD
SAL31643,Lavelle,SAL31643,27,30,320,2374,3.1,4357,1234172,4.99,12,22,13,1.35,QLD
SAL31644,Lawes,SAL31644,105,21,250,1125,2.5,4343,2289461,1.73,8,35,7,0.57,QLD
SAL31645,Lawgi Dawes,SAL31645,138,43,200,2049,2.8,4716,2413290,2.79,3,20,16,0.43,QLD
SAL31646,Lawn Hill,SAL31646,63,43,0,1875,1.7,4825,609779,-0.03,1,24,8,0,QLD
SAL31647,Lawnton,SAL31647,5905,37,320,1371,2.4,4501,1567133,4.8,10,55,7,1.06,QLD
SAL31648,Leafdale,SAL31648,12,44,95,1625,2.5,4606,1707708,0.21,1,35,15,0.29,QLD
SAL31649,Lefthand Branch,SAL31649,69,59,275,1149,2.2,4343,952082,-1.99,1,28,19,1.5,QLD
SAL31650,Leichhardt (Qld),SAL31650,4471,31,280,1109,2.5,4305,834248,7.34,5,59,8,1.75,QLD
SAL31651,Lemontree,SAL31651,27,32,188,1875,3.3,4357,2304841,1.06,5,47,7,0.42,QLD
SAL31652,Leslie,SAL31652,12,57,225,725,1.8,4370,2026369,-0.03,1,39,7,0.58,QLD
SAL31653,Leslie Dam,SAL31653,118,49,175,1333,2.5,4370,1161440,0.68,5,33,7,0.78,QLD
SAL31654,Lethebrook,SAL31654,51,53,0,1187,2.5,4800,1693502,1.3,7,23,11,0,QLD
SAL31655,Leyburn,SAL31655,566,53,250,947,2.2,4365,2457021,2.75,5,51,5,0.53,QLD
SAL31656,Leydens Hill,SAL31656,10,41,0,4249,3.5,4714,1223055,-1.31,9,50,11,0,QLD
SAL31657,Lilydale (Qld),SAL31657,77,38,275,1687,3.1,4344,2230961,-1.47,4,50,2,0.64,QLD
SAL31658,Lilyvale (Central Highlands - Qld),SAL31658,58,37,0,4249,3.3,4723,1732630,0.93,13,29,15,0,QLD
SAL31659,Lilyvale (Toowoomba - Qld),SAL31659,45,51,415,1687,2.6,4352,1065369,0.96,9,19,19,2.03,QLD
SAL31660,Limestone (Qld),SAL31660,16,43,0,2999,3.5,4714,1421872,-0.82,12,31,10,0,QLD
SAL31661,Limestone Creek,SAL31661,179,46,325,2281,2.8,4701,1254981,2.05,8,44,11,1.35,QLD
SAL31662,Limestone Ridges,SAL31662,135,44,235,1375,2.7,4305,881325,0.84,14,21,5,1.39,QLD
SAL31663,Limevale,SAL31663,49,44,300,1625,2.8,4384,1313526,-1.74,13,20,14,1.19,QLD
SAL31664,Linden (Qld),SAL31664,5,47,0,824,1.5,4490,1463544,6.86,1,29,11,0,QLD
SAL31665,Linthorpe,SAL31665,416,45,250,1674,2.7,4356,828910,6.86,13,24,14,1.57,QLD
SAL31666,Linville,SAL31666,133,59,175,693,1.8,4314,2418061,0.09,4,20,13,0.38,QLD
SAL31667,Little Mountain,SAL31667,11068,44,461,1636,2.7,4551,1703639,-0.37,7,56,4,1.41,QLD
SAL31668,Little Mulgrave,SAL31668,269,52,190,1339,2.5,4865,2336309,3.47,1,55,10,0.42,QLD
SAL31669,Lizard,SAL31669,65,31,0,0,0,4892,1183970,4.31,12,27,14,0,QLD
SAL31670,Llanarth (Qld),SAL31670,81,31,316,1624,3.6,4820,1105751,7.58,8,28,9,1.49,QLD
SAL31671,Loch Lomond,SAL31671,119,51,255,1687,2.4,4370,2238614,1.77,14,15,5,0.59,QLD
SAL31672,Lochington,SAL31672,128,32,73,2416,3.5,4720,1835186,4.18,11,47,10,0.21,QLD
SAL31673,Lockhart River,SAL31673,640,27,125,1066,3.4,4892,973656,6.78,2,33,8,0.67,QLD
SAL31674,Lockrose,SAL31674,564,43,300,1183,2.7,4342,1458379,2.5,8,23,12,1.07,QLD
SAL31675,Lockyer (Qld),SAL31675,89,43,390,1875,2.5,4344,1574657,-0.78,11,51,16,1.29,QLD
SAL31676,Lockyer Waters,SAL31676,538,46,310,1460,2.8,4311,1572930,1.77,13,26,14,1.02,QLD
SAL31677,Logan Central,SAL31677,6210,32,280,1013,2.9,4114,1117585,-0.63,4,19,4,1.3,QLD
SAL31678,Logan Reserve,SAL31678,7016,27,390,1818,3.1,4133,1304732,-1.83,8,20,4,1.55,QLD
SAL31679,Logan Village,SAL31679,5316,42,455,2049,3,4207,1612960,5.52,1,25,12,1.47,QLD
SAL31680,Loganholme,SAL31680,6764,34,395,1840,2.9,4129,2430035,0.38,12,52,6,0.85,QLD
SAL31681,Loganlea,SAL31681,8716,31,340,1282,2.8,4131,2194548,-1.98,5,24,13,0.81,QLD
SAL31682,Lonesome Creek,SAL31682,173,38,200,1781,2.6,4719,1347324,6.72,9,29,19,0.77,QLD
SAL31683,Long Flat (Qld),SAL31683,98,36,350,1625,3.2,4570,535525,2.44,7,53,5,3.4,QLD
SAL31684,Long Pocket,SAL31684,150,47,150,1531,2.8,4850,1444036,0.39,3,42,9,0.54,QLD
SAL31685,Longreach (Qld),SAL31685,3124,39,200,1625,2.3,4730,506464,0.63,4,17,15,2.05,QLD
SAL31686,Lota,SAL31686,3518,42,415,2236,2.7,4179,2089426,0.41,10,30,17,1.03,QLD
SAL31687,Lotus Creek,SAL31687,113,33,0,1800,2.8,4705,2442400,-0.05,7,59,9,0,QLD
SAL31688,Low Isles,SAL31688,8,54,0,3750,2,4873,2128378,6.41,14,31,6,0,QLD
SAL31689,Lower Beechmont,SAL31689,1067,42,410,1570,2.5,4211,875572,-0.3,6,50,10,2.43,QLD
SAL31690,Lower Cowley,SAL31690,55,45,215,1125,2.7,4871,1661140,3.62,13,33,3,0.67,QLD
SAL31691,Lower Cressbrook,SAL31691,21,51,100,1874,1.9,4313,1918767,-1.23,13,18,9,0.27,QLD
SAL31692,Lower Daintree,SAL31692,83,44,250,1406,2.6,4873,2016011,7.5,4,39,8,0.64,QLD
SAL31693,Lower Mount Walker,SAL31693,192,51,210,1916,2.6,4340,1056922,4.03,3,41,19,1.03,QLD
SAL31694,Lower Tenthill,SAL31694,236,46,240,1375,2.7,4343,2335068,7.03,11,26,10,0.53,QLD
SAL31695,Lower Tully,SAL31695,88,54,200,1300,2.5,4854,2344277,1.98,2,41,12,0.44,QLD
SAL31696,Lower Wonga,SAL31696,310,48,273,1343,2.6,4570,694215,6.11,10,18,13,2.04,QLD
SAL31697,Lowesby,SAL31697,21,42,0,4124,3.5,4702,2095929,6.54,12,38,9,0,QLD
SAL31698,Lowestoff,SAL31698,36,34,0,2250,2.8,4723,765039,5.03,9,31,18,0,QLD
SAL31699,Lowmead,SAL31699,179,57,150,880,2.1,4676,1891579,-1.07,3,40,2,0.41,QLD
SAL31700,Lowood,SAL31700,4082,40,295,1163,2.6,4311,2216288,-1.84,7,32,4,0.69,QLD
SAL31701,Lucinda,SAL31701,435,60,210,1017,2,4850,1467241,-0.31,1,36,15,0.74,QLD
SAL31702,Lumeah (Qld),SAL31702,11,26,0,1874,3,4478,604127,-0.82,8,20,19,0,QLD
SAL31703,Lumholtz,SAL31703,0,0,0,0,0,4849,596426,5.25,1,33,3,0,QLD
SAL31704,Lundavra,SAL31704,56,36,330,1208,2.8,4390,1449520,3.57,12,51,9,1.18,QLD
SAL31705,Luscombe,SAL31705,265,47,500,2392,2.8,4207,1740952,3.26,2,48,18,1.49,QLD
SAL31706,Lutwyche,SAL31706,4610,32,395,1872,2,4030,1560538,0.53,1,25,10,1.32,QLD
SAL31707,Lynam,SAL31707,8,53,0,1625,2,4818,533302,-0.45,4,38,13,0,QLD
SAL31708,Lyndhurst (Qld),SAL31708,11,47,0,2124,2.5,4871,1896102,0.07,2,59,8,0,QLD
SAL31709,Lyndside,SAL31709,3,51,0,2249,2,4892,504011,2,1,51,2,0,QLD
SAL31710,Lyons (Qld),SAL31710,39,47,0,1875,3.5,4124,2464724,5.4,1,37,15,0,QLD
SAL31711,Lyra,SAL31711,35,54,125,1333,2.1,4382,519782,0.55,2,54,3,1.25,QLD
SAL31712,Lytton,SAL31712,3,51,280,1375,1.7,4178,1747339,4.99,6,57,18,0.83,QLD
SAL31713,Ma Ma Creek,SAL31713,155,49,270,1421,2.4,4347,2193518,2.92,2,18,8,0.64,QLD
SAL31714,Maadi,SAL31714,49,54,240,1375,2.2,4855,932941,6.85,13,32,16,1.34,QLD
SAL31715,Maalan,SAL31715,26,41,275,1124,2.4,4886,2082060,0.33,13,44,10,0.69,QLD
SAL31716,Maaroom,SAL31716,247,65,220,734,1.7,4650,1592035,2.51,12,29,9,0.72,QLD
SAL31717,Mabuiag Island,SAL31717,253,21,144,1281,4.3,4875,1111533,-1.03,12,51,8,0.67,QLD
SAL31718,Macalister,SAL31718,156,40,250,1458,2.5,4406,1022829,1.35,11,37,5,1.27,QLD
SAL31719,Macalister Range,SAL31719,0,75,0,725,1,4871,1103151,3.07,13,26,11,0,QLD
SAL31720,Macfarlane,SAL31720,17,56,0,1125,2.3,4478,1409638,5.33,2,18,8,0,QLD
SAL31721,Macgregor (Qld),SAL31721,5980,34,430,1752,3,4109,2323327,-0.02,8,18,16,0.96,QLD
SAL31722,Machans Beach,SAL31722,943,47,370,1610,2.4,4878,1911730,0.18,5,55,14,1.01,QLD
SAL31723,Machine Creek,SAL31723,131,42,200,1899,2.8,4695,1581345,4.32,14,55,9,0.66,QLD
SAL31724,Mackay,SAL31724,4026,38,270,1239,1.9,4740,869673,1.82,8,28,10,1.61,QLD
SAL31725,Mackay Harbour,SAL31725,686,50,500,2079,2.1,4740,2329297,2.82,12,22,10,1.12,QLD
SAL31726,Mackenzie (Brisbane - Qld),SAL31726,2336,37,500,2988,3.3,4156,1573276,6.36,14,37,6,1.65,QLD
SAL31727,Mackenzie (Central Highlands - Qld),SAL31727,30,38,0,1125,3,4702,2319728,2.99,12,15,7,0,QLD
SAL31728,Mackenzie River,SAL31728,84,44,0,1812,2.6,4705,2284292,4.52,14,25,17,0,QLD
SAL31729,Macknade,SAL31729,203,50,100,1625,2.4,4850,1493931,4.57,8,41,17,0.35,QLD
SAL31730,Maclagan,SAL31730,130,46,188,1300,2.4,4352,731237,6.04,12,18,15,1.34,QLD
SAL31731,Macleay Island,SAL31731,3193,62,260,755,1.9,4184,2340277,4.38,2,43,17,0.58,QLD
SAL31732,Magnolia,SAL31732,115,49,310,1395,2.3,4650,1408063,-1.35,14,31,6,1.14,QLD
SAL31733,Maidenhead,SAL31733,20,36,0,450,3.2,4385,806024,1.42,7,33,2,0,QLD
SAL31734,Maidenwell,SAL31734,227,55,145,979,2.1,4615,614003,7.89,9,59,6,1.23,QLD
SAL31735,Main Beach,SAL31735,3998,57,500,1682,1.9,4217,1687968,-0.03,12,38,10,1.54,QLD
SAL31736,Majors Creek (Qld),SAL31736,327,49,250,1562,2.4,4816,549589,3.87,8,58,8,2.37,QLD
SAL31737,Malanda,SAL31737,2000,51,250,1120,2.3,4885,750606,6.43,13,55,11,1.73,QLD
