SAL_ID,Suburb_Name,SAL_CODE_2021,Population,Median_Age,Median_Rent_Weekly,Median_Income_Weekly,HH_Size,Postcode,Median_House_Price,One_Year_Growth_Pct,School_Count,Commute_Time_Mins,Parks_Count,Rental_Yield_Pct
SAL21886,Naringal,SAL21886,124,40,200,1781,2.4,21886,1462452,4.92,3,49,7,0.71
SAL21887,Naringal East,SAL21887,96,39,125,2083,2.9,21887,1810073,-1.22,5,46,10,0.36
SAL21888,Naroghid,SAL21888,66,48,270,1874,2.2,21888,1089421,6.05,6,56,10,1.29
SAL21889,Narracan,SAL21889,262,48,200,1362,2.4,21889,2449452,-0.61,7,30,17,0.42
SAL21890,Narraport,SAL21890,50,36,125,1812,3.1,21890,2270394,2.19,13,20,14,0.29
SAL21891,Narrapumelap South,SAL21891,31,44,0,1792,2.6,21891,879747,6.81,5,23,14,0.0
SAL21892,Narrawong,SAL21892,462,45,250,1816,2.6,21892,658598,3.61,7,54,13,1.97
SAL21893,Narre Warren,SAL21893,27689,35,360,1741,2.9,21893,1152873,1.8,4,36,3,1.62
SAL21894,Narre Warren East,SAL21894,434,42,565,2550,3.2,21894,1993990,-1.52,5,22,5,1.47
SAL21895,Narre Warren North,SAL21895,8033,42,410,2634,3.4,21895,2318036,4.72,6,46,8,0.92
SAL21896,Narre Warren South,SAL21896,30909,34,401,2158,3.4,21896,2041326,7.87,9,40,4,1.02
SAL21897,Narrung (Vic.),SAL21897,24,35,100,1333,3.0,21897,1329827,7.12,6,32,12,0.39
SAL21898,Nathalia,SAL21898,1982,47,194,1169,2.3,21898,917247,5.17,10,51,15,1.1
SAL21899,Natimuk,SAL21899,548,54,195,1269,2.1,21899,968758,-0.95,14,26,18,1.05
SAL21900,Natte Yallock,SAL21900,89,51,140,1458,2.3,21900,2198678,0.39,11,52,6,0.33
SAL21901,Natya,SAL21901,40,49,0,2583,2.5,21901,1455205,-0.13,1,48,15,0.0
SAL21902,Navarre,SAL21902,99,54,100,814,2.2,21902,874743,1.55,12,18,8,0.59
SAL21903,Navigators,SAL21903,276,44,350,1812,2.9,21903,525939,0.36,11,30,13,3.46
SAL21904,Nayook,SAL21904,70,56,280,1062,2.1,21904,1466649,0.44,7,38,18,0.99
SAL21905,Neds Corner,SAL21905,3,56,0,2124,2.0,21905,1437828,4.17,14,28,19,0.0
SAL21906,Neereman,SAL21906,23,53,200,2250,2.7,21906,1702515,1.19,11,31,2,0.61
SAL21907,Neerim,SAL21907,218,53,300,1401,2.5,21907,1286635,4.77,13,45,12,1.21
SAL21908,Neerim East,SAL21908,196,47,166,1583,2.4,21908,1434048,7.48,11,18,5,0.6
SAL21909,Neerim Junction,SAL21909,139,53,250,1312,2.2,21909,1433403,4.38,3,58,13,0.91
SAL21910,Neerim North,SAL21910,41,40,200,1125,2.5,21910,2364071,5.52,6,48,6,0.44
SAL21911,Neerim South,SAL21911,1599,47,260,1359,2.5,21911,2163744,5.52,2,52,16,0.62
SAL21912,Neilborough,SAL21912,379,53,250,1534,2.5,21912,1028036,1.31,14,52,4,1.26
SAL21913,Nelse,SAL21913,0,0,0,0,0.0,21913,1784670,-1.85,12,17,16,0.0
SAL21914,Nelson (Vic.),SAL21914,191,60,230,1104,1.8,21914,1927989,-1.45,7,22,9,0.62
SAL21915,Nerrena,SAL21915,238,46,300,1731,2.7,21915,1367196,0.82,1,26,12,1.14
SAL21916,Nerrin Nerrin,SAL21916,48,34,346,2250,2.9,21916,1700532,4.9,13,49,13,1.06
SAL21917,Nerrina,SAL21917,970,42,380,2405,2.7,21917,1704831,7.07,2,16,4,1.16
SAL21918,Nerring,SAL21918,14,31,0,2750,3.3,21918,1499074,7.59,9,43,7,0.0
SAL21919,Netherby (Vic.),SAL21919,111,38,97,1292,2.6,21919,964462,-1.74,9,37,9,0.52
SAL21920,Neuarpurr,SAL21920,56,32,150,2250,2.7,21920,1394468,7.9,7,47,8,0.56
SAL21921,New Gisborne,SAL21921,2509,41,451,2279,2.9,21921,1174619,1.22,2,32,18,2.0
SAL21922,Newborough,SAL21922,6886,43,230,1165,2.2,21922,2239895,6.43,5,54,17,0.53
SAL21923,Newbridge (Vic.),SAL21923,171,58,200,1041,2.0,21923,1402957,-0.2,4,36,18,0.74
SAL21924,Newbury,SAL21924,84,55,0,1562,2.2,21924,1975249,-1.37,2,28,14,0.0
SAL21925,Newcomb,SAL21925,4704,40,320,1148,2.1,21925,847823,1.78,2,43,5,1.96
SAL21926,Newfield,SAL21926,59,49,200,1812,2.4,21926,1674405,6.59,10,59,11,0.62
SAL21927,Newham,SAL21927,533,47,200,1958,2.5,21927,1676792,0.21,8,29,17,0.62
SAL21928,Newhaven,SAL21928,547,59,300,1328,2.2,21928,2468183,-0.46,5,29,8,0.63
SAL21929,Newington (Vic.),SAL21929,1844,39,315,1695,2.4,21929,2138765,7.1,8,59,19,0.77
SAL21930,Newlands Arm,SAL21930,866,60,335,1143,2.2,21930,2316250,7.38,2,18,14,0.75
SAL21931,Newlyn,SAL21931,136,47,240,1375,2.5,21931,675607,-1.87,2,50,5,1.85
SAL21932,Newlyn North,SAL21932,230,38,203,1562,2.4,21932,909319,5.27,11,19,19,1.16
SAL21933,Newmerella,SAL21933,415,49,150,1132,2.4,21933,2170910,1.09,11,17,17,0.36
SAL21934,Newport (Vic.),SAL21934,13658,38,471,2657,2.6,21934,852156,1.75,3,26,19,2.87
SAL21935,Newry,SAL21935,451,38,243,1803,2.7,21935,2151142,2.69,11,34,17,0.59
SAL21936,Newstead (Vic.),SAL21936,820,51,300,1105,2.2,21936,774535,2.27,10,58,10,2.01
SAL21937,Newtown (Golden Plains - Vic.),SAL21937,189,45,103,1025,2.6,21937,1651052,3.15,8,34,3,0.32
SAL21938,Newtown (Greater Geelong - Vic.),SAL21938,10445,40,360,2092,2.5,21938,1446405,3.82,8,53,7,1.29
SAL21939,Nhill,SAL21939,2401,47,200,1296,2.3,21939,882865,2.66,3,53,7,1.18
SAL21940,Nichols Point,SAL21940,1723,40,225,2087,2.9,21940,1121825,5.02,1,15,7,1.04
SAL21941,Nicholson (Vic.),SAL21941,1322,47,300,1390,2.5,21941,2416167,5.19,7,58,15,0.65
SAL21942,Niddrie,SAL21942,5901,40,432,2213,2.6,21942,1417472,2.4,4,17,12,1.58
SAL21943,Nilma,SAL21943,410,38,270,1625,2.9,21943,681429,-0.58,3,23,18,2.06
SAL21944,Nilma North,SAL21944,344,49,189,1762,2.7,21944,1766556,4.41,5,34,5,0.56
SAL21945,Ninda,SAL21945,9,38,0,2749,3.7,21945,2052127,5.73,12,23,5,0.0
SAL21946,Nine Mile (Vic.),SAL21946,19,69,0,1312,2.2,21946,1321935,4.38,6,45,17,0.0
SAL21947,Nintingbool,SAL21947,168,51,0,1792,2.6,21947,2035251,3.88,14,42,9,0.0
SAL21948,Ninyeunook,SAL21948,13,64,0,2750,1.8,21948,1623979,0.29,1,49,2,0.0
SAL21949,Nirranda,SAL21949,50,60,160,1562,2.0,21949,2499804,4.45,12,54,5,0.33
SAL21950,Nirranda East,SAL21950,12,40,0,2749,3.3,21950,1088574,1.35,12,52,13,0.0
SAL21951,Nirranda South,SAL21951,90,39,100,2125,2.5,21951,836986,7.2,9,58,3,0.62
SAL21952,Noble Park,SAL21952,32257,35,341,1382,2.7,21952,604927,4.54,6,16,7,2.93
SAL21953,Noble Park North,SAL21953,7436,40,351,1452,2.7,21953,2349916,0.78,3,17,4,0.78
SAL21954,Noojee,SAL21954,177,56,277,1053,1.9,21954,985833,2.73,1,28,4,1.46
SAL21955,Noorat,SAL21955,318,51,220,1660,2.3,21955,1992418,6.47,13,31,2,0.57
SAL21956,Noorat East,SAL21956,17,52,0,2749,3.0,21956,799372,1.35,9,49,10,0.0
SAL21957,Noorinbee,SAL21957,84,43,158,1187,2.2,21957,523386,3.25,2,18,8,1.57
SAL21958,Noorinbee North,SAL21958,37,60,0,949,2.0,21958,1726402,4.8,14,44,10,0.0
SAL21959,Noradjuha,SAL21959,89,38,148,1520,2.2,21959,2052734,5.55,10,53,2,0.37
SAL21960,Norlane,SAL21960,8682,37,250,909,2.2,21960,1839022,-0.26,6,28,9,0.71
SAL21961,Normanville (Vic.),SAL21961,34,24,145,2083,3.5,21961,1871535,3.65,6,41,19,0.4
SAL21962,Norong,SAL21962,130,45,210,1875,2.7,21962,752156,7.12,12,27,4,1.45
SAL21963,North Bendigo,SAL21963,4277,37,285,1281,2.2,21963,1502252,7.68,3,34,18,0.99
SAL21964,North Blackwood,SAL21964,50,59,0,1375,1.9,21964,1349776,4.56,11,38,8,0.0
SAL21965,North Geelong,SAL21965,3225,40,315,1490,2.3,21965,1453122,7.84,6,24,12,1.13
SAL21966,North Melbourne,SAL21966,14953,31,381,1717,2.0,21966,2446611,3.71,14,21,6,0.81
SAL21967,North Shore (Vic.),SAL21967,325,45,310,1327,1.9,21967,969450,2.43,2,31,14,1.66
SAL21968,North Wangaratta,SAL21968,282,48,175,1531,2.3,21968,823258,3.52,8,36,12,1.11
SAL21969,North Warrandyte,SAL21969,3027,42,526,2766,3.0,21969,748724,-0.84,13,58,4,3.65
SAL21970,North Wonthaggi,SAL21970,3475,42,300,1162,2.4,21970,701202,2.02,1,25,14,2.22
SAL21971,Northcote,SAL21971,25276,37,475,2287,2.3,21971,1574101,2.58,6,56,7,1.57
SAL21972,Northwood (Vic.),SAL21972,203,43,280,1895,2.7,21972,1628394,6.49,14,37,16,0.89
SAL21973,Norval,SAL21973,40,55,220,1374,2.5,21973,614589,5.59,1,36,3,1.86
SAL21974,Notting Hill,SAL21974,2895,30,371,1574,2.3,21974,1693982,4.01,9,54,3,1.14
SAL21975,Nowa Nowa,SAL21975,199,55,210,1012,2.1,21975,1119003,1.47,13,32,15,0.98
SAL21976,Nowhere Creek,SAL21976,20,61,0,725,2.3,21976,693839,-0.13,13,59,3,0.0
SAL21977,Nowie,SAL21977,24,53,175,2374,2.4,21977,1293076,1.48,9,40,6,0.7
SAL21978,Nug Nug,SAL21978,36,48,220,1187,2.6,21978,863298,4.8,6,44,17,1.33
SAL21979,Nuggetty,SAL21979,64,38,180,2083,2.7,21979,1006453,0.63,6,27,9,0.93
SAL21980,Nulla Vale,SAL21980,96,49,150,1937,2.3,21980,1450437,2.27,9,18,9,0.54
SAL21981,Nullawarre,SAL21981,233,37,241,1687,2.7,21981,757438,1.87,14,57,12,1.65
SAL21982,Nullawarre North,SAL21982,46,34,150,2583,2.7,21982,1329901,5.66,5,41,14,0.59
SAL21983,Nullawil,SAL21983,92,36,110,849,2.5,21983,926903,6.84,9,54,16,0.62
SAL21984,Numurkah,SAL21984,4604,49,210,1117,2.2,21984,1393041,4.99,5,24,5,0.78
SAL21985,Nunawading,SAL21985,12413,39,391,1938,2.6,21985,945872,1.42,14,58,9,2.15
SAL21986,Nungurner,SAL21986,327,50,231,1515,2.4,21986,910591,2.33,14,42,17,1.32
SAL21987,Nunniong,SAL21987,0,0,0,0,0.0,21987,2055811,-0.57,4,35,17,0.0
SAL21988,Nurcoung,SAL21988,33,39,0,1458,2.3,21988,2062527,-0.32,2,25,11,0.0
SAL21989,Nurrabiel,SAL21989,43,43,200,1375,2.8,21989,1875926,-0.36,2,34,3,0.55
SAL21990,Nurran,SAL21990,7,61,0,749,2.0,21990,1382894,-0.69,13,50,19,0.0
SAL21991,Nutfield,SAL21991,158,50,212,1916,2.9,21991,2240543,-0.2,1,33,17,0.49
SAL21992,Nyah,SAL21992,536,46,210,1130,2.1,21992,2156042,0.03,10,24,5,0.51
SAL21993,Nyah West,SAL21993,673,45,188,979,2.3,21993,2490073,-0.88,14,29,9,0.39
SAL21994,Nyarrin,SAL21994,17,44,0,2250,3.0,21994,2248322,4.4,3,59,9,0.0
SAL21995,Nyerimilang,SAL21995,3,76,0,900,2.0,21995,2327330,7.9,1,59,15,0.0
SAL21996,Nyora (Vic.),SAL21996,1644,41,315,1828,2.9,21996,939503,6.79,13,32,17,1.74
SAL21997,Nyrraby,SAL21997,18,33,110,1437,2.7,21997,1635300,-1.54,6,21,7,0.35
SAL21998,Oak Park,SAL21998,6714,36,401,2201,2.5,21998,1253492,2.23,14,44,19,1.66
SAL21999,Oaklands Junction,SAL21999,439,42,462,2550,3.3,21999,596393,6.59,11,28,9,4.03
SAL22000,Oakleigh,SAL22000,8442,38,410,1926,2.5,22000,2462322,-0.65,13,51,5,0.87
SAL22001,Oakleigh East,SAL22001,6804,35,425,1951,2.6,22001,2149176,6.48,7,55,5,1.03
SAL22002,Oakleigh South,SAL22002,9851,40,418,1915,2.7,22002,2410332,3.93,9,44,8,0.9
SAL22003,Oakvale,SAL22003,19,44,0,1875,3.2,22003,1095484,7.31,14,41,9,0.0
SAL22004,Ocean Grange,SAL22004,5,30,0,1649,1.0,22004,2142878,6.76,7,51,10,0.0
SAL22005,Ocean Grove,SAL22005,17714,43,420,1837,2.5,22005,901426,4.77,4,55,2,2.42
SAL22006,Officer,SAL22006,18503,31,396,2125,2.9,22006,2214858,4.58,14,31,18,0.93
SAL22007,Officer South,SAL22007,1159,31,393,2085,2.5,22007,1978081,0.13,4,44,8,1.03
SAL22008,Old Tallangatta,SAL22008,45,57,270,1187,2.6,22008,2070889,-0.83,8,32,11,0.68
SAL22009,Olinda (Vic.),SAL22009,1773,45,398,1995,2.5,22009,1581916,2.15,4,17,2,1.31
SAL22010,Ombersley,SAL22010,93,35,425,1792,2.9,22010,801994,-0.13,1,42,19,2.76
SAL22011,Omeo,SAL22011,411,54,225,1131,2.0,22011,1474488,-0.98,9,51,15,0.79
SAL22012,Omeo Valley,SAL22012,9,55,0,900,1.3,22012,2045491,1.02,3,44,19,0.0
SAL22013,Ondit,SAL22013,101,46,240,1291,2.4,22013,1137999,6.6,14,35,14,1.1
SAL22014,Orbost,SAL22014,2264,53,190,785,2.1,22014,1239538,-1.83,1,34,8,0.8
SAL22015,Orford (Vic.),SAL22015,115,42,150,1875,2.7,22015,1559670,0.93,9,36,3,0.5
SAL22016,Ormond,SAL22016,8328,37,395,2062,2.5,22016,2422967,2.24,11,50,8,0.85
SAL22017,Orrvale,SAL22017,450,50,220,1542,2.5,22017,1450922,3.11,11,50,11,0.79
SAL22018,Osbornes Flat,SAL22018,285,45,220,2266,2.9,22018,2340749,-0.18,14,35,18,0.49
SAL22019,Outtrim,SAL22019,270,49,250,1550,2.8,22019,2184449,7.64,13,38,6,0.6
SAL22020,Ouyen,SAL22020,1170,52,165,1092,2.1,22020,965590,3.79,10,35,10,0.89
SAL22021,Ovens,SAL22021,197,49,183,1406,2.2,22021,2059067,3.22,14,21,5,0.46
SAL22022,Oxley (Vic.),SAL22022,710,44,300,1978,2.6,22022,1933284,-1.91,10,22,16,0.81
SAL22023,Oxley Flats,SAL22023,49,61,0,1812,2.3,22023,1617374,2.86,5,36,15,0.0
SAL22024,Ozenkadnook,SAL22024,25,55,140,1874,2.2,22024,1402458,6.38,12,36,19,0.52
SAL22025,Paaratte,SAL22025,36,39,300,1875,2.4,22025,701604,0.2,14,44,11,2.22
SAL22026,Painswick,SAL22026,14,64,0,725,1.8,22026,610130,1.51,9,48,17,0.0
SAL22027,Pakenham,SAL22027,54118,33,351,1664,2.8,22027,1308596,-1.79,3,43,11,1.39
SAL22028,Pakenham South,SAL22028,229,46,231,1728,3.0,22028,1190955,7.77,6,24,10,1.01
SAL22029,Pakenham Upper,SAL22029,1196,44,255,2593,3.0,22029,530257,-1.33,11,19,17,2.5
SAL22030,Panitya (Vic.),SAL22030,67,39,0,2100,3.7,22030,907427,6.98,12,53,6,0.0
SAL22031,Panmure,SAL22031,442,40,250,1708,2.7,22031,1382421,1.13,11,48,2,0.94
SAL22032,Panton Hill,SAL22032,1063,48,350,2367,2.9,22032,1422736,3.88,12,52,2,1.28
SAL22033,Paradise (Vic.),SAL22033,41,43,302,1624,2.8,22033,1485257,4.79,7,24,6,1.06
SAL22034,Paradise Beach,SAL22034,172,61,193,718,1.6,22034,1601267,-0.59,5,23,8,0.63
SAL22035,Paraparap,SAL22035,167,44,300,2312,2.7,22035,2152632,2.44,12,46,16,0.72
SAL22036,Park Orchards,SAL22036,3835,45,601,3155,3.2,22036,918829,1.25,8,19,12,3.4
SAL22037,Parkdale,SAL22037,12308,43,410,2130,2.5,22037,1038314,-1.43,10,49,13,2.05
SAL22038,Parkville (Vic.),SAL22038,7074,26,396,1885,2.1,22038,1249450,6.33,6,25,18,1.65
SAL22039,Parwan,SAL22039,188,50,238,1541,2.6,22039,1841628,-1.55,12,56,18,0.67
SAL22040,Paschendale,SAL22040,33,52,150,1999,2.6,22040,1043898,4.53,6,30,18,0.75
SAL22041,Pascoe Vale,SAL22041,18171,36,400,2025,2.4,22041,1726294,1.14,13,41,5,1.2
SAL22042,Pascoe Vale South,SAL22042,10534,39,425,2246,2.7,22042,2046933,-0.08,7,34,3,1.08
SAL22043,Pastoria,SAL22043,75,50,346,1875,2.1,22043,825329,4.67,8,15,11,2.18
SAL22044,Pastoria East,SAL22044,51,53,0,1437,2.8,22044,1358999,3.75,12,40,6,0.0
SAL22045,Patchewollock,SAL22045,149,47,173,1018,2.4,22045,1727222,1.15,13,25,11,0.52
SAL22046,Patho,SAL22046,138,46,250,1437,2.3,22046,1541482,3.13,2,29,11,0.84
SAL22047,Patterson Lakes,SAL22047,7793,46,430,1932,2.5,22047,2066996,0.46,7,53,12,1.08
SAL22048,Patyah,SAL22048,58,55,150,1687,2.3,22048,1770699,6.64,9,54,11,0.44
SAL22049,Paynesville (Vic.),SAL22049,3636,62,310,987,2.0,22049,2043812,1.14,13,32,12,0.79
SAL22050,Pearcedale,SAL22050,3867,41,400,2009,2.9,22050,1322614,0.45,1,38,7,1.57
SAL22051,Pearsondale,SAL22051,125,42,250,1562,2.6,22051,2451144,5.52,13,42,11,0.53
SAL22052,Peechelba,SAL22052,177,46,250,1343,2.3,22052,1418074,-1.82,12,39,9,0.92
SAL22053,Peechelba East,SAL22053,54,48,0,1208,2.4,22053,2039582,0.68,1,37,12,0.0
SAL22054,Pelluebla,SAL22054,29,50,210,1624,2.7,22054,1043576,1.75,7,25,8,1.05
SAL22055,Pennyroyal,SAL22055,110,47,150,1916,2.4,22055,1365256,6.82,13,47,13,0.57
SAL22056,Penshurst (Vic.),SAL22056,677,51,175,1014,2.3,22056,2495957,7.5,14,30,7,0.36
SAL22057,Pental Island,SAL22057,159,42,340,2055,2.8,22057,2157289,5.16,5,50,13,0.82
SAL22058,Pentland Hills,SAL22058,158,49,350,1958,3.0,22058,500917,2.93,1,37,6,3.63
SAL22059,Percydale,SAL22059,22,55,346,900,2.2,22059,2410610,4.41,14,20,14,0.75
SAL22060,Peronne,SAL22060,49,60,0,1375,2.1,22060,1512544,2.14,13,57,18,0.0
SAL22061,Perry Bridge,SAL22061,72,54,215,1354,2.2,22061,1351007,0.99,1,38,10,0.83
SAL22062,Peterborough (Vic.),SAL22062,322,54,275,1383,2.1,22062,1358950,7.51,2,52,18,1.05
SAL22063,Petticoat Creek,SAL22063,7,69,0,4750,1.5,22063,1277475,-0.85,11,56,9,0.0
SAL22064,Pheasant Creek (Vic.),SAL22064,360,40,300,2136,2.9,22064,1587680,1.46,10,20,9,0.98
SAL22065,Piangil,SAL22065,230,49,138,1222,2.3,22065,1173422,6.99,9,24,16,0.61
SAL22066,Picola,SAL22066,206,57,150,1104,2.2,22066,779143,5.23,12,36,8,1.0
SAL22067,Picola West,SAL22067,14,61,100,383,1.8,22067,762091,-1.71,12,37,7,0.68
SAL22068,Piedmont,SAL22068,52,60,0,850,2.2,22068,2003637,-1.77,3,19,17,0.0
SAL22069,Pier Milan,SAL22069,6,25,140,1875,2.0,22069,903157,3.17,9,42,9,0.81
SAL22070,Pigeon Ponds,SAL22070,29,45,0,2374,2.4,22070,1085457,2.84,6,23,4,0.0
SAL22071,Piggoreet,SAL22071,17,65,0,949,2.3,22071,1703118,2.43,13,53,11,0.0
SAL22072,Pimpinio,SAL22072,191,43,175,1803,2.8,22072,1678320,1.02,10,58,11,0.54
SAL22073,Pine Grove (Vic.),SAL22073,40,50,900,1125,1.9,22073,2445692,7.87,6,42,3,1.91
SAL22074,Pine Lodge (Vic.),SAL22074,267,38,250,1812,2.8,22074,559821,0.72,7,39,10,2.32
SAL22075,Pine Mountain (Vic.),SAL22075,32,60,0,1375,2.2,22075,1766317,2.9,10,57,2,0.0
SAL22076,Pine View,SAL22076,4,45,50,3750,3.0,22076,749265,2.05,11,52,11,0.35
SAL22077,Pioneer Bay,SAL22077,365,41,280,961,2.0,22077,937651,-0.3,8,41,19,1.55
SAL22078,Pipers Creek,SAL22078,189,40,300,2571,2.8,22078,1946321,0.03,11,38,2,0.8
SAL22079,Pira,SAL22079,16,20,0,1875,3.8,22079,1762703,7.18,3,57,13,0.0
SAL22080,Piries,SAL22080,66,56,396,1812,2.6,22080,774336,6.58,8,57,6,2.66
SAL22081,Pirron Yallock,SAL22081,132,53,200,1428,2.4,22081,1884822,-0.01,6,30,12,0.55
SAL22082,Pitfield,SAL22082,14,52,0,1875,1.6,22082,703834,6.76,6,16,15,0.0
SAL22083,Pittong,SAL22083,12,58,100,1187,1.5,22083,2307402,0.09,11,16,16,0.23
SAL22084,Plenty (Vic.),SAL22084,2575,44,392,3190,3.2,22084,2449902,4.27,14,19,3,0.83
SAL22085,Plumpton (Vic.),SAL22085,79,38,450,1812,3.5,22085,1635371,-1.19,3,35,5,1.43
SAL22086,Point Cook,SAL22086,66781,33,400,2392,3.2,22086,1713735,6.8,6,24,14,1.21
SAL22087,Point Leo,SAL22087,178,54,611,2094,2.6,22087,828821,-1.48,11,56,14,3.83
SAL22088,Point Lonsdale,SAL22088,3788,61,420,1554,2.1,22088,1159987,3.55,13,32,13,1.88
SAL22089,Point Wilson,SAL22089,0,0,0,0,0.0,22089,743877,5.8,8,40,3,0.0
SAL22090,Polisbet,SAL22090,5,62,0,900,3.0,22090,1747874,-0.83,13,34,6,0.0
SAL22091,Pomborneit,SAL22091,73,47,305,1281,2.2,22091,2047419,2.04,7,55,19,0.77
SAL22092,Pomborneit East,SAL22092,42,31,215,1166,3.0,22092,1420759,-1.58,10,50,4,0.79
SAL22093,Pomborneit North,SAL22093,48,53,180,1125,2.2,22093,2261369,4.83,10,35,5,0.41
SAL22094,Pomonal,SAL22094,356,51,250,1625,2.4,22094,636285,1.07,7,16,19,2.04
SAL22095,Pompapiel,SAL22095,38,39,125,1924,3.0,22095,1650988,3.59,3,47,13,0.39
SAL22096,Poolaijelo,SAL22096,26,52,0,1624,2.2,22096,2092268,7.33,10,37,4,0.0
SAL22097,Pootilla,SAL22097,79,45,300,1624,2.6,22097,616545,1.06,14,53,12,2.53
SAL22098,Poowong,SAL22098,717,42,250,1625,2.5,22098,1967172,-1.51,3,45,15,0.66
SAL22099,Poowong East,SAL22099,88,49,484,1374,2.4,22099,1770704,4.76,5,18,4,1.42
SAL22100,Poowong North,SAL22100,202,37,250,1800,3.0,22100,1174533,5.87,12,55,6,1.11
SAL22101,Porcupine Ridge,SAL22101,149,54,300,1390,2.2,22101,2256963,7.58,5,17,8,0.69
SAL22102,Porepunkah,SAL22102,1024,46,383,1576,2.5,22102,2358997,-0.42,9,51,18,0.84
SAL22103,Port Albert,SAL22103,403,59,260,981,1.9,22103,1285945,1.92,13,24,4,1.05
SAL22104,Port Campbell,SAL22104,440,40,240,1852,2.5,22104,1918826,6.44,9,56,2,0.65
SAL22105,Port Fairy,SAL22105,3742,51,300,1450,2.3,22105,786663,6.07,10,46,9,1.98
SAL22106,Port Franklin,SAL22106,174,52,200,1178,2.1,22106,1281163,4.25,5,50,6,0.81
SAL22107,Port Melbourne,SAL22107,17633,42,540,2372,2.1,22107,2357447,0.69,12,41,4,1.19
SAL22108,Port Welshpool,SAL22108,220,62,220,909,1.8,22108,1929290,0.84,14,33,18,0.59
SAL22109,Portarlington,SAL22109,4436,62,331,1064,2.0,22109,1494453,-0.76,5,52,14,1.15
SAL22110,Portland (Vic.),SAL22110,10016,47,250,1146,2.2,22110,514995,7.22,6,15,14,2.52
SAL22111,Portland North,SAL22111,708,46,300,1886,2.6,22111,523559,-0.27,13,40,5,2.98
SAL22112,Portland West,SAL22112,619,49,300,1931,2.6,22112,1021244,3.73,13,27,19,1.53
SAL22113,Portsea,SAL22113,787,68,577,2470,1.8,22113,1899769,3.84,8,49,7,1.58
SAL22114,Pound Creek,SAL22114,126,53,230,1625,2.5,22114,898237,1.7,6,16,3,1.33
SAL22115,Powelltown,SAL22115,214,47,300,1125,2.5,22115,1122288,1.53,14,36,16,1.39
SAL22116,Powers Creek,SAL22116,5,50,0,2999,2.0,22116,2225055,4.69,11,53,3,0.0
SAL22117,Powlett Plains,SAL22117,38,60,160,900,2.2,22117,944755,1.88,13,42,17,0.88
SAL22118,Prahran,SAL22118,12203,34,421,2121,1.8,22118,988051,0.55,13,58,12,2.22
SAL22119,Prairie (Vic.),SAL22119,37,48,0,2125,2.7,22119,1325782,1.99,12,16,18,0.0
SAL22120,Pranjip,SAL22120,28,55,280,1625,2.3,22120,939439,6.08,14,25,2,1.55
SAL22121,Preston (Vic.),SAL22121,33790,37,392,1844,2.4,22121,1574093,7.66,6,51,14,1.29
SAL22122,Princes Hill,SAL22122,2005,39,462,2218,2.2,22122,2020445,4.36,9,40,9,1.19
SAL22123,Princetown,SAL22123,236,45,216,1387,2.6,22123,915466,5.82,1,42,4,1.23
SAL22124,Puckapunyal,SAL22124,1108,24,265,2510,3.2,22124,1764134,3.33,14,40,15,0.78
SAL22125,Pura Pura,SAL22125,47,40,120,1406,2.4,22125,976111,4.25,4,31,15,0.64
SAL22126,Purdeet,SAL22126,21,26,0,3250,3.8,22126,1375564,7.88,10,17,15,0.0
SAL22127,Purnim,SAL22127,292,43,235,1699,2.6,22127,984282,2.38,13,28,12,1.24
SAL22128,Purnim West,SAL22128,50,42,346,2624,2.8,22128,2008590,-1.34,10,30,13,0.9
SAL22129,Pyalong,SAL22129,772,42,290,1661,2.8,22129,1995991,7.57,12,50,2,0.76
SAL22130,Pyramid Hill,SAL22130,598,46,170,964,2.3,22130,2065615,5.93,2,42,2,0.43
SAL22131,Quambatook,SAL22131,229,59,80,857,1.8,22131,2394554,1.98,9,42,15,0.17
SAL22132,Quandong,SAL22132,5,37,310,4750,2.5,22132,1021396,7.82,3,39,19,1.58
SAL22133,Quantong,SAL22133,354,42,215,2062,2.8,22133,1654262,1.46,10,23,3,0.68
SAL22134,Quarry Hill,SAL22134,2365,40,298,1648,2.3,22134,2161015,1.72,11,25,5,0.72
SAL22135,Queenscliff (Vic.),SAL22135,1516,62,369,1473,2.1,22135,1814047,4.1,2,51,19,1.06
SAL22136,Raglan (Vic.),SAL22136,223,53,200,1068,2.2,22136,2193182,0.74,8,57,5,0.47
SAL22137,Rainbow,SAL22137,672,56,100,1048,2.1,22137,1447272,4.99,4,59,18,0.36
SAL22138,Ranceby,SAL22138,83,51,100,1375,2.7,22138,1219778,-0.47,11,35,17,0.43
SAL22139,Rathscar,SAL22139,19,46,0,762,2.6,22139,2036178,-0.92,2,16,17,0.0
SAL22140,Rathscar West,SAL22140,31,45,210,1375,2.8,22140,1534451,3.35,4,48,10,0.71
SAL22141,Ravenhall,SAL22141,2295,33,1500,966,1.2,22141,2246724,3.55,7,56,11,3.47
SAL22142,Ravenswood (Vic.),SAL22142,443,50,265,1837,2.7,22142,2188809,-0.93,14,27,8,0.63
SAL22143,Ravenswood South,SAL22143,76,45,265,1583,2.4,22143,1762032,7.64,7,19,10,0.78
SAL22144,Rawson,SAL22144,296,46,210,840,2.1,22144,808974,3.73,1,25,17,1.35
SAL22145,Raymond Island,SAL22145,589,68,280,921,1.8,22145,552446,-0.49,13,43,18,2.64
